Episode,Env,Steps,Reward
518,1,33,1.0
518,1,7,1.0
519,1,28,1.0
519,1,23,1.0
519,1,12,1.0
519,0,23,1.0
519,0,13,1.0
519,1,200,1.0
519,0,51,1.0
519,0,10,1.0
519,0,117,1.0
520,1,104,1.0
521,0,444,1.0
521,1,24,1.0
521,0,36,1.0
521,0,148,1.0
521,0,34,1.0
521,0,66,1.0
521,1,17,1.0
521,0,49,1.0
521,0,38,1.0
521,0,4,1.0
523,0,276,1.0
523,0,188,1.0
523,0,1,1.0
523,0,28,1.0
524,0,90,1.0
525,1,630,1.0
525,1,171,1.0
525,0,29,1.0
525,0,1,1.0
525,0,16,1.0
526,0,170,1.0
526,0,40,1.0
526,1,89,1.0
526,1,139,1.0
526,0,12,1.0
526,1,18,1.0
527,0,322,1.0
527,0,26,1.0
527,1,28,1.0
527,1,75,1.0
527,1,14,1.0
527,0,9,1.0
528,1,268,1.0
528,0,213,1.0
529,0,150,1.0
529,1,37,1.0
529,0,48,1.0
530,0,651,1.0
532,1,0,1.0
532,0,4,1.0
532,1,2,1.0
532,1,29,1.0
532,1,124,1.0
533,0,385,1.0
533,0,87,1.0
533,0,86,1.0
533,0,223,1.0
533,0,34,1.0
533,0,18,1.0
533,0,4,1.0
534,0,69,1.0
535,0,443,1.0
535,0,7,1.0
536,1,659,1.0
536,1,4,1.0
536,1,52,1.0
536,1,205,1.0
536,1,10,1.0
536,0,2,1.0
537,0,360,1.0
539,0,20,1.0
539,1,5,1.0
539,1,28,1.0
539,0,9,1.0
539,1,34,1.0
539,1,149,1.0
539,0,248,1.0
540,0,13,1.0
540,0,165,1.0
540,1,307,1.0
541,1,421,1.0
542,1,136,1.0
542,0,146,1.0
542,1,140,1.0
542,0,32,1.0
542,0,8,1.0
542,0,28,1.0
543,1,472,1.0
543,1,103,1.0
544,0,428,1.0
546,0,45,1.0
546,0,429,1.0
547,1,454,1.0
548,0,88,1.0
548,0,7,1.0
548,0,202,1.0
548,0,81,1.0
549,0,300,1.0
549,0,255,1.0
549,1,88,1.0
549,1,46,1.0
551,1,211,1.0
551,1,23,1.0
551,1,159,1.0
551,0,85,1.0
551,0,10,1.0
552,1,186,1.0
552,0,43,1.0
552,1,9,1.0
552,1,15,1.0
552,1,4,1.0
553,0,349,1.0
553,1,1,1.0
553,0,8,1.0
553,1,40,1.0
554,0,534,1.0
554,0,143,1.0
555,1,354,1.0
555,1,143,1.0
555,0,1,1.0
555,0,35,1.0
555,0,44,1.0
555,1,23,1.0
555,0,37,1.0
555,1,6,1.0
555,1,2,1.0
555,1,13,1.0
555,1,4,1.0
556,1,135,1.0
556,1,1,1.0
556,0,34,1.0
556,0,343,1.0
557,0,42,1.0
559,0,46,1.0
559,0,33,1.0
559,0,40,1.0
559,0,249,1.0
560,1,237,1.0
560,1,1,1.0
560,0,102,1.0
561,1,468,1.0
561,1,1,1.0
561,1,298,1.0
561,1,1,1.0
562,0,139,1.0
563,0,470,1.0
563,0,5,1.0
564,0,556,1.0
564,0,83,1.0
564,1,55,1.0
564,0,29,1.0
564,1,14,1.0
564,1,7,1.0
565,0,445,1.0
565,0,106,1.0
565,1,15,1.0
565,1,37,1.0
567,1,3,1.0
567,0,73,1.0
567,0,52,1.0
567,0,94,1.0
567,0,35,1.0
569,0,46,1.0
569,0,121,1.0
569,1,77,1.0
569,1,100,1.0
570,0,269,1.0
570,1,73,1.0
570,0,110,1.0
570,0,10,1.0
570,0,70,1.0
570,0,47,1.0
571,0,129,1.0
572,1,456,1.0
572,1,1,1.0
572,1,19,1.0
572,0,222,1.0
572,0,31,1.0
572,1,46,1.0
572,0,18,1.0
572,0,133,1.0
573,0,276,1.0
574,1,599,1.0
575,1,206,1.0
575,0,202,1.0
575,0,26,1.0
575,0,45,1.0
576,1,269,1.0
576,1,53,1.0
576,0,208,1.0
577,1,208,1.0
577,0,45,1.0
578,1,455,1.0
580,0,3,1.0
580,0,22,1.0
580,0,20,1.0
580,0,12,1.0
580,1,34,1.0
580,1,13,1.0
580,0,345,1.0
580,0,12,1.0
581,1,133,1.0
581,1,162,1.0
581,1,87,1.0
581,1,1,1.0
581,1,10,1.0
583,1,305,1.0
583,1,89,1.0
583,0,23,1.0
584,0,102,1.0
584,1,46,1.0
584,1,50,1.0
584,1,32,1.0
584,0,126,1.0
584,1,84,1.0
584,1,10,1.0
584,1,2,1.0
586,1,127,1.0
586,1,22,1.0
588,0,239,1.0
588,0,31,1.0
589,0,421,1.0
590,1,435,1.0
590,1,29,1.0
591,1,571,1.0
592,0,727,1.0
592,0,3,1.0
592,0,21,1.0
592,0,5,1.0
593,0,229,1.0
594,1,471,1.0
594,0,44,1.0
594,0,36,1.0
594,0,7,1.0
594,0,103,1.0
594,0,12,1.0
594,1,47,1.0
594,1,1,1.0
594,0,56,1.0
594,0,5,1.0
595,0,49,1.0
596,0,567,1.0
596,1,174,1.0
596,1,17,1.0
596,1,1,1.0
596,0,42,1.0
596,0,27,1.0
598,1,5,1.0
598,1,403,1.0
600,1,3,1.0
600,1,4,1.0
600,1,21,1.0
601,0,610,1.0
601,0,26,1.0
601,0,42,1.0
601,0,149,1.0
602,1,314,1.0
602,1,199,1.0
604,0,366,1.0
605,0,204,1.0
605,1,30,1.0
605,1,10,1.0
605,0,192,1.0
606,0,326,1.0
609,0,5,1.0
610,1,785,1.0
611,0,326,1.0
611,1,255,1.0
613,0,130,1.0
614,1,606,1.0
614,1,198,1.0
614,1,6,1.0
615,0,272,1.0
615,0,11,1.0
617,1,95,1.0
617,1,28,1.0
617,1,31,1.0
617,0,182,1.0
617,0,15,1.0
619,1,403,1.0
619,1,48,1.0
619,0,34,1.0
620,0,359,1.0
620,0,153,1.0
621,0,24,1.0
621,0,6,1.0
621,1,124,1.0
621,1,265,1.0
621,1,27,1.0
621,1,8,1.0
622,1,112,1.0
622,1,62,1.0
622,1,24,1.0
622,0,276,1.0
622,0,3,1.0
622,0,8,1.0
624,0,416,1.0
625,0,115,1.0
625,0,28,1.0
625,1,370,1.0
625,1,52,1.0
625,1,12,1.0
626,0,111,1.0
626,1,99,1.0
627,0,383,1.0
627,0,52,1.0
627,1,330,1.0
627,0,28,1.0
627,0,1,1.0
630,1,176,1.0
630,1,83,1.0
630,1,144,1.0
632,1,20,1.0
632,0,30,1.0
632,0,66,1.0
632,0,118,1.0
633,0,662,1.0
633,0,4,1.0
633,0,55,1.0
633,0,14,1.0
634,0,239,1.0
634,0,47,1.0
634,0,23,1.0
634,0,20,1.0
635,1,264,1.0
635,0,147,1.0
635,0,174,1.0
635,0,18,1.0
636,1,288,1.0
636,0,17,1.0
636,0,1,1.0
638,0,229,1.0
638,0,8,1.0
639,0,526,1.0
639,0,1,1.0
639,0,125,1.0
639,0,29,1.0
640,0,82,1.0
640,0,223,1.0
640,1,75,1.0
640,1,36,1.0
640,1,76,1.0
641,0,218,1.0
641,0,2,1.0
641,0,290,1.0
642,0,159,1.0
643,1,872,1.0
644,0,138,1.0
644,1,67,1.0
644,0,24,1.0
644,0,1,1.0
644,1,22,1.0
644,0,20,1.0
644,0,245,1.0
645,1,203,1.0
645,0,153,1.0
645,1,82,1.0
646,0,146,1.0
646,0,106,1.0
647,1,543,1.0
647,0,113,1.0
649,0,25,1.0
650,0,718,1.0
650,0,9,1.0
651,0,459,1.0
651,0,33,1.0
651,0,40,1.0
652,0,242,1.0
652,0,17,1.0
652,0,88,1.0
652,0,8,1.0
653,0,667,1.0
654,1,286,1.0
655,0,578,1.0
655,1,224,1.0
655,0,19,1.0
655,0,25,1.0
655,0,21,1.0
655,0,1,1.0
656,0,84,1.0
656,0,251,1.0
657,1,604,1.0
658,1,172,1.0
658,0,231,1.0
658,1,161,1.0
659,1,126,1.0
659,1,96,1.0
660,1,754,1.0
661,0,169,1.0
661,0,3,1.0
661,0,196,1.0
663,0,287,1.0
663,1,27,1.0
664,0,549,1.0
664,0,95,1.0
664,0,22,1.0
665,0,41,1.0
665,1,32,1.0
665,1,247,1.0
665,1,29,1.0
666,0,297,1.0
666,0,92,1.0
667,0,409,1.0
667,0,17,1.0
668,1,556,1.0
668,1,15,1.0
668,1,12,1.0
668,0,38,1.0
668,1,8,1.0
668,1,10,1.0
668,1,122,1.0
669,1,231,1.0
669,0,144,1.0
669,0,148,1.0
669,0,22,1.0
670,0,250,1.0
670,0,285,1.0
671,1,107,1.0
671,0,402,1.0
672,1,139,1.0
673,1,387,1.0
676,0,8,1.0
676,0,1,1.0
676,0,12,1.0
676,1,197,1.0
676,1,1,1.0
676,0,119,1.0
676,0,82,1.0
677,1,312,1.0
678,1,533,1.0
679,1,243,1.0
679,1,73,1.0
679,1,7,1.0
680,0,419,1.0
680,1,94,1.0
681,0,492,1.0
681,0,272,1.0
681,0,1,1.0
681,1,44,1.0
682,1,580,1.0
686,1,325,1.0
687,1,318,1.0
688,0,359,1.0
688,0,6,1.0
689,0,870,1.0
689,0,112,1.0
689,0,4,1.0
690,0,197,1.0
690,1,147,1.0
690,1,61,1.0
690,1,37,1.0
690,1,48,1.0
692,0,169,1.0
692,1,280,1.0
692,1,33,1.0
692,1,9,1.0
693,0,401,1.0
693,0,1,1.0
693,1,36,1.0
694,1,180,1.0
694,0,275,1.0
696,0,81,1.0
696,0,9,1.0
697,0,664,1.0
698,1,651,1.0
698,1,54,1.0
699,1,191,1.0
699,1,5,1.0
701,0,5,1.0
701,0,3,1.0
701,0,12,1.0
701,0,34,1.0
701,1,64,1.0
701,1,29,1.0
701,1,198,1.0
703,0,306,1.0
703,1,29,1.0
703,0,141,1.0
704,0,83,1.0
705,1,639,1.0
705,1,26,1.0
705,1,8,1.0
705,1,5,1.0
706,0,735,1.0
707,1,99,1.0
707,1,84,1.0
707,1,33,1.0
707,0,115,1.0
707,1,108,1.0
708,0,366,1.0
709,0,454,1.0
709,0,10,1.0
709,0,12,1.0
709,0,36,1.0
709,1,22,1.0
709,1,50,1.0
709,1,1,1.0
710,1,160,1.0
710,1,77,1.0
711,0,481,1.0
711,1,115,1.0
711,1,42,1.0
711,1,47,1.0
711,1,2,1.0
711,1,65,1.0
712,0,476,1.0
712,0,50,1.0
713,0,530,1.0
713,0,15,1.0
715,1,69,1.0
715,1,118,1.0
715,0,92,1.0
716,0,706,1.0
717,1,213,1.0
717,0,1,1.0
718,0,331,1.0
718,1,16,1.0
718,0,53,1.0
718,0,28,1.0
718,0,4,1.0
718,0,14,1.0
718,0,203,1.0
719,0,309,1.0
719,0,1,1.0
719,0,33,1.0
720,1,361,1.0
720,0,278,1.0
720,0,13,1.0
721,1,201,1.0
722,0,636,1.0
722,0,93,1.0
723,1,237,1.0
723,1,337,1.0
723,0,5,1.0
724,1,202,1.0
724,1,276,1.0
725,0,297,1.0
725,1,318,1.0
726,0,148,1.0
726,0,103,1.0
726,0,31,1.0
726,0,15,1.0
726,0,130,1.0
726,0,41,1.0
727,0,243,1.0
727,1,326,1.0
728,1,18,1.0
728,1,299,1.0
728,0,25,1.0
728,0,14,1.0
728,0,25,1.0
729,1,149,1.0
730,0,923,1.0
732,1,2,1.0
732,1,109,1.0
732,1,216,1.0
732,0,8,1.0
732,0,137,1.0
733,0,88,1.0
734,1,746,1.0
734,0,68,1.0
734,0,10,1.0
734,1,34,1.0
735,1,139,1.0
735,1,421,1.0
735,0,7,1.0
736,0,51,1.0
736,1,24,1.0
736,1,32,1.0
736,1,9,1.0
736,0,372,1.0
737,1,257,1.0
738,1,473,1.0
739,0,331,1.0
739,0,102,1.0
739,0,13,1.0
739,0,64,1.0
740,1,434,1.0
741,1,551,1.0
741,0,36,1.0
741,1,33,1.0
741,1,6,1.0
741,1,71,1.0
742,0,212,1.0
742,1,443,1.0
743,1,53,1.0
743,1,37,1.0
744,0,621,1.0
744,1,289,1.0
745,0,300,1.0
745,0,4,1.0
745,0,1,1.0
745,0,1,1.0
745,1,83,1.0
745,0,59,1.0
746,1,78,1.0
746,0,26,1.0
746,0,54,1.0
746,1,199,1.0
747,0,497,1.0
747,0,25,1.0
747,0,30,1.0
748,1,479,1.0
748,0,33,1.0
748,1,129,1.0
750,1,147,1.0
752,1,50,1.0
752,0,37,1.0
752,1,206,1.0
752,1,2,1.0
752,1,198,1.0
753,1,243,1.0
753,1,1,1.0
753,1,97,1.0
754,0,317,1.0
755,1,558,1.0
755,1,109,1.0
755,1,88,1.0
755,1,1,1.0
755,1,6,1.0
755,0,45,1.0
755,1,32,1.0
756,0,164,1.0
756,1,157,1.0
756,1,1,1.0
756,0,99,1.0
758,1,0,1.0
758,0,43,1.0
759,0,861,1.0
760,1,103,1.0
760,1,23,1.0
760,0,102,1.0
760,0,138,1.0
760,1,138,1.0
760,1,7,1.0
761,1,234,1.0
761,1,12,1.0
761,1,3,1.0
761,1,230,1.0
761,1,3,1.0
761,1,16,1.0
761,1,84,1.0
762,1,27,1.0
762,1,142,1.0
762,1,48,1.0
762,0,174,1.0
762,0,31,1.0
762,0,23,1.0
763,1,84,1.0
763,1,80,1.0
763,1,225,1.0
763,1,140,1.0
764,1,95,1.0
764,0,202,1.0
764,0,2,1.0
764,0,200,1.0
765,0,77,1.0
765,0,36,1.0
765,1,100,1.0
765,1,28,1.0
765,0,155,1.0
765,0,41,1.0
766,0,349,1.0
766,0,5,1.0
766,1,227,1.0
768,1,53,1.0
768,1,27,1.0
768,1,418,1.0
769,1,206,1.0
770,0,333,1.0
770,1,50,1.0
770,1,61,1.0
771,1,523,1.0
772,1,403,1.0
772,1,272,1.0
773,1,473,1.0
774,0,622,1.0
774,0,6,1.0
776,1,119,1.0
777,1,426,1.0
777,1,81,1.0
778,0,446,1.0
778,0,122,1.0
779,1,531,1.0
779,1,23,1.0
779,1,73,1.0
780,0,301,1.0
780,1,0,1.0
780,1,28,1.0
780,1,39,1.0
780,1,204,1.0
780,0,52,1.0
780,1,15,1.0
780,1,37,1.0
781,0,94,1.0
781,0,79,1.0
782,0,656,1.0
783,1,325,1.0
783,1,1,1.0
783,0,134,1.0
784,0,571,1.0
784,0,47,1.0
785,1,255,1.0
786,0,788,1.0
786,0,5,1.0
787,1,281,1.0
787,0,58,1.0
787,0,8,1.0
787,0,4,1.0
788,0,231,1.0
788,0,70,1.0
788,1,57,1.0
788,0,123,1.0
788,0,26,1.0
789,1,665,1.0
791,1,8,1.0
791,1,2,1.0
792,1,614,1.0
792,1,134,1.0
793,1,458,1.0
795,0,42,1.0
795,0,117,1.0
796,1,494,1.0
797,0,557,1.0
798,1,446,1.0
798,1,101,1.0
799,0,456,1.0
799,0,12,1.0
799,0,7,1.0
799,0,121,1.0
799,0,8,1.0
799,0,6,1.0
800,0,373,1.0
800,1,99,1.0
801,0,392,1.0
801,0,158,1.0
802,0,253,1.0
802,1,257,1.0
803,0,595,1.0
804,1,415,1.0
804,0,89,1.0
805,0,4,1.0
805,0,183,1.0
807,1,4,1.0
807,0,27,1.0
807,0,105,1.0
807,1,36,1.0
807,0,16,1.0
808,1,386,1.0
808,1,1,1.0
809,0,757,1.0
809,0,111,1.0
810,1,516,1.0
810,1,36,1.0
811,1,12,1.0
811,1,19,1.0
811,0,261,1.0
812,1,265,1.0
812,1,3,1.0
813,0,735,1.0
814,0,549,1.0
815,1,277,1.0
815,0,368,1.0
817,0,43,1.0
817,1,3,1.0
817,0,16,1.0
817,0,101,1.0
817,0,21,1.0
817,1,24,1.0
818,0,563,1.0
820,1,89,1.0
820,0,175,1.0
820,0,1,1.0
820,0,92,1.0
820,0,12,1.0
823,1,6,1.0
823,0,159,1.0
823,1,8,1.0
823,0,7,1.0
823,0,283,1.0
823,0,1,1.0
824,0,54,1.0
824,0,12,1.0
824,0,31,1.0
824,0,155,1.0
825,0,319,1.0
825,1,77,1.0
825,0,168,1.0
826,1,481,1.0
826,1,62,1.0
826,1,29,1.0
827,1,493,1.0
828,1,206,1.0
828,0,425,1.0
828,0,7,1.0
829,1,64,1.0
829,0,121,1.0
830,0,364,1.0
830,1,272,1.0
830,1,1,1.0
830,1,156,1.0
831,1,179,1.0
831,1,123,1.0
831,0,81,1.0
831,0,113,1.0
832,0,133,1.0
832,0,49,1.0
832,0,23,1.0
832,0,245,1.0
832,0,6,1.0
832,0,11,1.0
832,0,1,1.0
833,1,78,1.0
833,0,226,1.0
833,1,123,1.0
833,1,12,1.0
834,0,594,1.0
835,1,238,1.0
835,1,109,1.0
835,1,15,1.0
835,1,1,1.0
835,1,53,1.0
836,1,209,1.0
836,1,13,1.0
836,1,20,1.0
836,1,10,1.0
837,1,531,1.0
838,0,802,1.0
839,0,47,1.0
839,0,113,1.0
839,0,290,1.0
839,0,30,1.0
839,0,51,1.0
841,1,182,1.0
841,1,289,1.0
842,0,317,1.0
842,0,61,1.0
843,1,332,1.0
843,1,44,1.0
845,0,3,1.0
845,0,80,1.0
845,0,243,1.0
846,1,293,1.0
847,0,603,1.0
847,0,25,1.0
847,0,123,1.0
848,0,211,1.0
849,1,540,1.0
850,1,597,1.0
850,1,48,1.0
851,1,486,1.0
853,0,66,1.0
853,0,126,1.0
853,0,35,1.0
853,0,153,1.0
854,1,303,1.0
854,1,1,1.0
856,0,2,1.0
856,0,98,1.0
856,0,105,1.0
856,0,77,1.0
857,1,570,1.0
857,1,26,1.0
858,1,318,1.0
858,1,257,1.0
860,0,0,1.0
860,1,210,1.0
860,0,9,1.0
860,0,45,1.0
861,0,707,1.0
862,1,315,1.0
862,1,2,1.0
862,0,46,1.0
863,0,435,1.0
864,1,370,1.0
864,1,17,1.0
865,1,500,1.0
866,1,800,1.0
867,1,53,1.0
867,0,24,1.0
867,0,42,1.0
868,1,556,1.0
868,1,121,1.0
868,1,5,1.0
868,1,1,1.0
868,1,42,1.0
868,1,86,1.0
868,1,1,1.0
868,1,17,1.0
868,0,32,1.0
870,0,17,1.0
870,0,9,1.0
870,0,157,1.0
870,0,205,1.0
870,0,100,1.0
871,1,130,1.0
871,1,12,1.0
871,1,22,1.0
871,1,67,1.0
871,0,264,1.0
872,1,388,1.0
872,0,71,1.0
873,1,175,1.0
873,0,345,1.0
874,1,272,1.0
874,1,146,1.0
876,0,168,1.0
878,1,17,1.0
878,1,3,1.0
878,0,196,1.0
878,1,164,1.0
878,1,35,1.0
878,1,81,1.0
879,0,176,1.0
879,0,17,1.0
879,0,172,1.0
879,1,131,1.0
879,1,5,1.0
881,0,446,1.0
883,1,3,1.0
883,0,29,1.0
883,0,23,1.0
883,0,3,1.0
883,0,14,1.0
883,0,60,1.0
883,0,65,1.0
883,0,167,1.0
885,1,66,1.0
885,0,212,1.0
887,1,2,1.0
887,0,71,1.0
887,0,9,1.0
887,0,156,1.0
889,1,10,1.0
890,0,535,1.0
890,0,1,1.0
890,1,52,1.0
890,1,100,1.0
890,0,79,1.0
890,0,127,1.0
890,1,83,1.0
890,1,9,1.0
891,1,18,1.0
891,1,132,1.0
891,1,171,1.0
892,1,317,1.0
892,1,217,1.0
892,0,142,1.0
894,0,135,1.0
894,0,14,1.0
894,0,74,1.0
895,1,391,1.0
895,1,15,1.0
895,0,13,1.0
895,1,89,1.0
896,0,685,1.0
897,1,318,1.0
897,1,95,1.0
897,1,123,1.0
897,0,47,1.0
898,0,22,1.0
898,0,8,1.0
898,0,6,1.0
898,0,218,1.0
899,0,546,1.0
899,0,44,1.0
899,0,99,1.0
899,1,11,1.0
899,1,3,1.0
900,1,151,1.0
900,1,65,1.0
900,0,41,1.0
900,1,21,1.0
901,1,266,1.0
902,1,20,1.0
902,0,24,1.0
902,0,34,1.0
902,0,10,1.0
902,0,11,1.0
902,1,244,1.0
902,0,80,1.0
903,1,219,1.0
903,0,62,1.0
903,0,10,1.0
903,0,20,1.0
903,0,2,1.0
903,0,6,1.0
903,0,11,1.0
903,0,114,1.0
903,0,18,1.0
904,1,181,1.0
904,1,231,1.0
904,1,54,1.0
904,1,1,1.0
904,1,20,1.0
905,0,376,1.0
905,0,98,1.0
905,1,2,1.0
906,1,234,1.0
906,0,162,1.0
906,0,76,1.0
907,1,442,1.0
908,1,252,1.0
908,1,2,1.0
908,0,307,1.0
909,0,512,1.0
910,1,245,1.0
910,1,83,1.0
910,1,218,1.0
910,1,12,1.0
910,1,17,1.0
911,1,186,1.0
912,0,523,1.0
912,0,11,1.0
912,1,187,1.0
912,1,14,1.0
912,1,92,1.0
912,1,8,1.0
914,1,246,1.0
914,0,118,1.0
914,0,127,1.0
914,1,8,1.0
915,1,195,1.0
915,0,19,1.0
915,1,9,1.0
915,0,3,1.0
915,0,1,1.0
915,0,23,1.0
915,1,54,1.0
915,1,125,1.0
916,0,303,1.0
917,0,497,1.0
917,1,74,1.0
917,1,2,1.0
917,1,2,1.0
917,0,104,1.0
917,0,8,1.0
918,0,195,1.0
918,0,64,1.0
918,1,22,1.0
919,0,599,1.0
919,0,134,1.0
919,0,21,1.0
920,1,416,1.0
921,1,237,1.0
921,1,126,1.0
921,1,6,1.0
921,1,28,1.0
921,1,210,1.0
922,1,185,1.0
922,0,5,1.0
922,1,29,1.0
922,0,105,1.0
922,0,69,1.0
924,0,11,1.0
924,0,431,1.0
924,0,1,1.0
925,1,82,1.0
925,1,41,1.0
925,0,90,1.0
925,1,280,1.0
928,0,20,1.0
928,0,6,1.0
928,0,251,1.0
930,1,196,1.0
930,1,48,1.0
930,0,158,1.0
931,1,238,1.0
931,1,297,1.0
931,1,19,1.0
932,0,448,1.0
932,0,34,1.0
932,0,55,1.0
933,0,24,1.0
933,1,194,1.0
933,1,236,1.0
934,1,147,1.0
934,1,5,1.0
935,0,779,1.0
936,1,313,1.0
936,1,68,1.0
937,1,486,1.0
939,0,59,1.0
939,0,3,1.0
940,0,914,1.0
941,1,343,1.0
941,1,66,1.0
941,1,38,1.0
941,0,11,1.0
943,1,4,1.0
944,1,553,1.0
944,0,81,1.0
944,0,64,1.0
945,0,338,1.0
945,0,2,1.0
945,1,81,1.0
945,1,263,1.0
946,1,191,1.0
946,1,10,1.0
946,1,200,1.0
946,1,31,1.0
946,0,123,1.0
946,0,31,1.0
946,0,1,1.0
947,1,70,1.0
947,1,1,1.0
948,0,521,1.0
949,1,506,1.0
950,1,444,1.0
950,1,8,1.0
950,0,8,1.0
950,0,3,1.0
950,1,43,1.0
950,0,49,1.0
951,0,406,1.0
951,0,2,1.0
951,0,172,1.0
951,0,15,1.0
951,0,174,1.0
952,1,192,1.0
952,1,7,1.0
952,0,131,1.0
952,1,214,1.0
952,1,28,1.0
953,1,159,1.0
953,0,160,1.0
953,0,25,1.0
954,0,227,1.0
954,0,1,1.0
954,1,225,1.0
954,1,101,1.0
955,1,352,1.0
956,0,641,1.0
957,1,383,1.0
957,0,241,1.0
959,1,225,1.0
959,1,1,1.0
961,1,18,1.0
961,0,23,1.0
961,0,307,1.0
961,0,60,1.0
962,0,163,1.0
962,0,7,1.0
962,0,161,1.0
962,0,89,1.0
963,1,184,1.0
963,0,2,1.0
963,0,20,1.0
963,0,49,1.0
963,0,5,1.0
963,0,316,1.0
963,0,83,1.0
964,1,129,1.0
964,0,30,1.0
964,0,5,1.0
964,0,245,1.0
964,0,11,1.0
964,0,2,1.0
964,0,1,1.0
965,1,122,1.0
966,1,630,1.0
966,1,113,1.0
966,0,136,1.0
967,0,136,1.0
967,1,351,1.0
967,1,45,1.0
968,1,154,1.0
968,0,159,1.0
968,1,43,1.0
969,0,624,1.0
970,1,199,1.0
971,1,402,1.0
971,0,140,1.0
971,1,102,1.0
971,1,10,1.0
971,1,53,1.0
971,1,2,1.0
971,1,94,1.0
971,1,66,1.0
972,1,110,1.0
973,1,439,1.0
973,1,277,1.0
973,1,85,1.0
975,0,22,1.0
975,1,127,1.0
975,1,58,1.0
975,1,33,1.0
975,1,247,1.0
978,1,12,1.0
978,1,91,1.0
978,0,212,1.0
978,0,17,1.0
980,1,153,1.0
981,1,672,1.0
981,0,66,1.0
981,0,83,1.0
982,0,509,1.0
982,0,1,1.0
983,0,256,1.0
983,0,21,1.0
983,0,52,1.0
986,1,6,1.0
986,1,209,1.0
986,1,1,1.0
986,1,46,1.0
986,0,160,1.0
987,0,355,1.0
987,0,74,1.0
987,0,26,1.0
987,0,4,1.0
988,0,156,1.0
988,1,306,1.0
990,0,2,1.0
990,0,25,1.0
990,0,46,1.0
990,0,30,1.0
990,1,126,1.0
990,0,11,1.0
992,0,210,1.0
992,1,161,1.0
992,0,31,1.0
993,0,124,1.0
993,1,255,1.0
993,1,18,1.0
994,1,514,1.0
995,1,194,1.0
995,0,45,1.0
995,0,43,1.0
995,0,2,1.0
995,0,7,1.0
995,0,8,1.0
995,1,343,1.0
995,1,17,1.0
995,1,2,1.0
996,1,88,1.0
996,1,23,1.0
996,1,3,1.0
996,0,368,1.0
997,1,139,1.0
997,0,84,1.0
997,0,142,1.0
999,1,32,1.0
999,0,2,1.0
999,1,14,1.0
999,1,119,1.0
999,1,99,1.0
999,1,88,1.0
1000,0,258,1.0
1000,0,14,1.0
1000,1,58,1.0
1000,0,94,1.0
1000,1,38,1.0
1000,0,127,1.0
1001,1,82,1.0
1001,0,447,1.0
1002,0,328,1.0
1002,0,23,1.0
1002,0,67,1.0
